Job Title,Company Name,Salary Min,Salary Max,Location,Experience Level,Contract Type,Contract Time,Created,Description,Skills,Source Platform,Search Title
Senior Machine Learning Scientist,Turnitin,136614.94,136614.94,"Mount Rainier, Prince George's County",,,full_time,2025-11-23T18:08:48Z,"When you join Turnitin, youll be welcomed into a company that is a recognized innovator in the global education space. For over 25 years, Turnitin has partnered with educational institutions to promote honesty, consistency, and fairness across all subject areas and assessment types. Over 21,000 academic institutions, publishers, and corporations use our services: Feedback Studio, Originality, Gradescope, ExamSoft, Similarity, and iThenticate. Experience a remote-centric culture that empowers yo…",Scientific & QA Jobs,Adzuna,Deep Learning Engineer
Data Scientist / Senior Data Scientist,Relentless Health,160000,225000,"Menlo Park, San Mateo County",,,full_time,2024-11-29T10:19:51Z,"About Diagnose Early Diagnose Early is making non-invasive breath testing a mainstream technology. Our mission right now is to use toxin testing and fitness monitoring to help our users detect health risks early. Our long-term vision is to use the data we collect to diagnose health conditions early. To achieve this, we have assembled a truly world-class team that brings together technical expertise, academic excellence, medical knowledge, and business acumen. The team is working to achieve the …",Engineering Jobs,Adzuna,Deep Learning Engineer
AI Lead Architect,Datavail Infotech,91521.38,91521.38,"Boulder, Boulder County",,,full_time,2025-06-04T04:21:53Z,"Description Summary We are seeking a visionary and technically proficient AI Architect to lead the design, development, and implementation of enterprise-level AI solutions. You will be responsible for shaping AI strategy, working with Sales to scope out and demonstrate capabilities in AI, building scalable architectures, and ensuring alignment with business goals across various functions. The individual should have experience in solutions and technologies around machine learning, natural langua…",IT Jobs,Adzuna,Deep Learning Engineer
Senior DGX AI Cloud Performance Analysis Tools Engineer,NVIDIA,0,356500,US,,,full_time,2025-05-17T07:42:09Z,"Joining NVIDIA's DGX Cloud AI Efficiency Team means contributing to the infrastructure that powers our innovative AI research. This team focuses on optimizing efficiency and resiliency of AI workloads, as well as developing scalable AI and Data infrastructure tools and services. Our objective is to deliver a stable, scalable environment for AI researchers, providing them with the necessary resources and scale to foster innovation. We are seeking excellent Software Engineers to design and develo…",IT Jobs,Adzuna,Deep Learning Engineer
"Research Scientist, Post-Training",DatologyAI,180000,260000,"Redwood City, San Mateo County",,,full_time,2025-07-19T20:05:27Z,"About the Company Models are what they eat. But a large portion of training compute is wasted training on data that are already learned, irrelevant, or even harmful, leading to worse models that cost more to train and deploy. At DatologyAI, we’ve built a state of the art data curation suite to automatically curate and optimize petabytes of data to create the best possible training data for your models. Training on curated data can dramatically reduce training time and cost ( 7-40x faster traini…",Scientific & QA Jobs,Adzuna,Deep Learning Engineer
GPGPU Performance tooling engineer,Rivos,219603.23,219603.23,US,,,full_time,2025-03-27T22:53:43Z,We are working on software to improve the Deep Learning ecosystem and help hardware engineers build great Deep Learning parallel systems. We are looking for a strong candidate with a background in writing systems software and working with GPGPU performance tools and tracing frameworks such as Perfetto.This role involves designing and implementing features for the Perfetto framework to enable Rivos internal and external users to more easily measure the performance of their code. This role may al…,IT Jobs,Adzuna,Deep Learning Engineer
Machine Learning System Engineer (San Jose),Signify Technology,281174.56,281174.56,"San Jose, Santa Clara County",,,,2025-11-25T05:42:37Z,"Overview Job Title: Machine Learning System Engineer Salary: $300K - $500K  Equity Location: Bay Area, CA An AI startup is seeking a Senior Systems Engineer to optimize deep learning performance at scale. In this role, youll work at the intersection of systems, infrastructure, and machine learning, driving improvements across model training, inference, and distributed compute environments. Youll focus on kernel-level optimization, GPU/accelerator efficiency, and deep framework tuning to push th…",IT Jobs,Adzuna,Deep Learning Engineer
"Computational Research Scientist, Enzyme Engineering",Manus,119781.7,119781.7,"Waltham, Middlesex County",,,,2025-10-30T10:05:08Z,"Computational Research Scientist, Enzyme Engineering Manus Manus works across industries and value chains to accelerate the transition to BioAlternatives � better performing and more sustainable versions of complex molecules traditionally sourced from plants, animals, or fossil fuels. Our platform is proven to work across scales, bridging the Valley of Death between lab and manufacturing more efficiently and more reliably to deliver the benefits of synthetic biology today. We are seeking a moti…",IT Jobs,Adzuna,Deep Learning Engineer
Senior DL Algorithms Engineer - Cosmos,NVIDIA,0,287500,"California, US",,,full_time,2025-08-07T18:49:48Z,"We are now looking for a Senior DL Algorithms Engineer! We are seeking a highly skilled Deep Learning Algorithms Engineer with hands-on experience optimizing and deploying Large Language Models (LLMs), Vision-Language Models (VLMs), and World Foundation Models (WFMs) in production environments. In this role, you will focus on optimizing and deploying deep learning models for efficient and fast inference across diverse GPU platforms, particularly for physical AI and generative AI applications. Y…",IT Jobs,Adzuna,Deep Learning Engineer
Postdoctoral Research Associate,University of Nebraska Medical Center,31288.91,31288.91,"Omaha, Douglas County",,,,2025-08-27T19:33:30Z,"Position Summary The WANG Lab at the University of Nebraska Medical Center’s Department of Neurological Sciences is seeking a Postdoctoral Research Associate. The Postdoctoral Research Associate will contribute to developing and/or applying artificial intelligence, machine learning, and image segmentation and/or data science-based methods to address cutting-edge topics, including but not limited to, disease diagnosis/prognosis, biomarkers identification and treatment prediction, etc. Questions …",Scientific & QA Jobs,Adzuna,Deep Learning Engineer
Lead Applied AI ML Engineer,JPMorganChase,164350,260000,"Jersey City, Hudson County",,,full_time,2025-10-26T07:20:29Z,"Description As a Applied AI ML Lead at JPMorgan Chase within the Corporate Sector – AIML Technology , you will lead a specialized technical area, driving impact across teams, technologies, and projects. In this role, you will leverage your deep knowledge of machine learning, software engineering, and product management to spearhead multiple complex ML projects and initiatives, serving as the primary decision-maker and a catalyst for innovation and solution delivery. You will be responsible for …",IT Jobs,Adzuna,Deep Learning Engineer
Applied AI ML Director - Data Platform,JPMorganChase,223250,325000,"Palo Alto, Santa Clara County",,,full_time,2025-11-19T12:30:41Z,"Description Elevate your career as Machine Learning Engineering Lead, where your technical expertise and visionary leadership will shape the future of AI and ML solutions. As an Applied AI ML Director at JPMorgan Chase within the Corporate Sector – AIML Data Platforms , you will lead a specialized technical area, driving impact across teams, technologies, and projects. In this role, you will leverage your deep knowledge of machine learning, software engineering, and product management to spearh…",IT Jobs,Adzuna,Deep Learning Engineer
Applied AI ML Lead,JPMorganChase,188024.61,188024.61,"Wilmington, New Hanover County",,,full_time,2025-11-04T08:07:01Z,"Description We have an opportunity to impact your career and provide an adventure where you can push the limits of what's possible. As a Applied AI ML Lead at JPMorgan Chase within the CCB Technology , you will lead a specialized technical area, driving impact across teams, technologies, and projects. In this role, you will leverage your deep knowledge of machine learning, software engineering, and product management to spearhead multiple complex ML projects and initiatives, serving as the prim…",IT Jobs,Adzuna,Deep Learning Engineer
"Lead Product Manager, Machine Learning",ClassPass,155000,185000,"New York City, New York",,,,2025-11-01T07:44:52Z,"About the right team member We’re looking for a passionate and experienced Lead Product Manager to help define and execute the product strategy for the Machine Learning squad at ClassPass. This may be the role for you if You enjoy developing ML infrastructure, platforms, and driving applications of machine learning. You're leaned into new and evolving opportunities to leverage ML and AI, including keeping up to date on new developments within the Gen AI space. You have a deep understanding of b…",IT Jobs,Adzuna,Deep Learning Engineer
